代码,名称,选中日期,选中当日涨跌幅,选中1日涨跌幅,选中2日涨跌幅,选中3日涨跌幅,选中4日涨跌幅,选中5日涨跌幅,选中6日涨跌幅,选中7日涨跌幅,选中8日涨跌幅,选中9日涨跌幅,选中10日涨跌幅
430510,丰光精密,2021-09-07T00:00:00+08:00,10.36,29.95,-1.42,-3.43,-14.43,-8.1,2.4,-7.84,10.17,9.87,-2.88
430510,丰光精密,2021-09-08T00:00:00+08:00,29.95,-1.42,-3.43,-14.43,-8.1,2.4,-7.84,10.17,9.87,-2.88,-1.16
430510,丰光精密,2021-09-17T00:00:00+08:00,10.17,9.87,-2.88,-1.16,-7.12,0.49,-3.6,10.57,-5.16,-0.27,-4.86
430510,丰光精密,2021-09-30T00:00:00+08:00,10.57,-5.16,-0.27,-4.86,2.33,-1.17,0.73,-1.12,-0.17,2.26,-1.1
430510,丰光精密,2021-11-04T00:00:00+08:00,18.62,4.0,2.4,-1.5,1.86,1.03,7.23,2.85,-12.98,-5.31,-2.04
430198,微创光电,2021-08-19T00:00:00+08:00,10.45,-1.22,-6.57,0.29,-9.71,-6.47,1.82,-25.21,5.45,4.95,5.33
430090,同辉信息,2021-09-03T00:00:00+08:00,26.76,30.0,8.55,3.74,17.65,-2.1,-9.88,0.73,-5.26,-2.3,9.8
430090,同辉信息,2021-09-06T00:00:00+08:00,30.0,8.55,3.74,17.65,-2.1,-9.88,0.73,-5.26,-2.3,9.8,16.07
430090,同辉信息,2021-09-09T00:00:00+08:00,17.65,-2.1,-9.88,0.73,-5.26,-2.3,9.8,16.07,-5.38,2.93,-6.0
430090,同辉信息,2021-09-22T00:00:00+08:00,16.07,-5.38,2.93,-6.0,0.67,0.5,6.31,-2.03,-1.44,-2.91,2.17
430090,同辉信息,2021-11-01T00:00:00+08:00,17.86,-3.95,4.97,7.03,6.87,21.43,-2.35,7.95,12.61,-3.87,-15.98
430090,同辉信息,2021-11-08T00:00:00+08:00,21.43,-2.35,7.95,12.61,-3.87,-15.98,-11.66,1.81,-8.05,3.41,1.29
430090,同辉信息,2021-11-11T00:00:00+08:00,12.61,-3.87,-15.98,-11.66,1.81,-8.05,3.41,1.29,4.96,-2.29,0.41
430047,诺思兰德,2021-09-06T00:00:00+08:00,10.19,-7.9,1.64,5.48,-0.51,-2.05,-2.27,-2.77,-3.4,3.24,8.11
430047,诺思兰德,2021-11-08T00:00:00+08:00,12.66,1.92,2.86,8.55,13.0,-6.25,-0.35,-11.96,-7.46,12.06,1.49
430047,诺思兰德,2021-11-12T00:00:00+08:00,13.0,-6.25,-0.35,-11.96,-7.46,12.06,1.49,-1.28,2.01,-4.57,1.06
430047,诺思兰德,2021-11-19T00:00:00+08:00,12.06,1.49,-1.28,2.01,-4.57,1.06,-3.68,1.02,8.92,10.86,2.46
430489,佳先股份,2021-09-06T00:00:00+08:00,15.32,1.8,2.61,9.68,10.77,-7.43,-7.22,-2.75,-2.91,6.41,7.2
430489,佳先股份,2021-09-10T00:00:00+08:00,10.77,-7.43,-7.22,-2.75,-2.91,6.41,7.2,-0.73,0.0,-3.68,0.53
430489,佳先股份,2021-10-21T00:00:00+08:00,10.78,0.0,-1.97,-1.94,2.48,-2.35,2.05,6.45,5.34,-1.05,7.25
600012,皖通高速,2021-03-29T00:00:00+08:00,10.03,5.5,-0.14,5.08,0.0,-0.78,1.19,-1.82,0.0,-1.46,-1.08
600012,皖通高速,2021-11-19T00:00:00+08:00,9.97,4.3,0.59,-1.02,-0.89,0.3,-1.04,0.15,1.8,0.29,0.29
600011,华能国际,2021-08-19T00:00:00+08:00,9.93,2.15,10.11,-0.57,2.88,-2.8,0.0,2.31,4.32,5.23,9.93
600011,华能国际,2021-08-23T00:00:00+08:00,10.11,-0.57,2.88,-2.8,0.0,2.31,4.32,5.23,9.93,9.97,3.82
600011,华能国际,2021-09-02T00:00:00+08:00,9.93,9.97,3.82,-3.0,-0.14,-1.69,-2.87,2.36,-3.89,0.6,-6.41
600011,华能国际,2021-09-03T00:00:00+08:00,9.97,3.82,-3.0,-0.14,-1.69,-2.87,2.36,-3.89,0.6,-6.41,5.89
600011,华能国际,2021-09-22T00:00:00+08:00,10.08,9.97,3.35,-4.21,3.14,-3.89,4.68,-10.04,-3.23,-2.92,-5.72
600011,华能国际,2021-09-23T00:00:00+08:00,9.97,3.35,-4.21,3.14,-3.89,4.68,-10.04,-3.23,-2.92,-5.72,1.52
600011,华能国际,2021-10-20T00:00:00+08:00,10.04,-1.88,-4.1,0.86,-2.69,10.03,2.38,-0.52,-3.76,-5.93,2.87
600011,华能国际,2021-10-27T00:00:00+08:00,10.03,2.38,-0.52,-3.76,-5.93,2.87,-2.09,-8.25,-1.09,1.72,-1.69
600008,首创环保,2021-09-23T00:00:00+08:00,10.08,-2.75,-9.65,0.78,-4.39,0.27,4.31,-4.13,-3.5,-2.51,0.0
600010,包钢股份,2021-02-22T00:00:00+08:00,10.0,9.85,-2.76,6.38,2.67,9.74,4.14,10.23,9.79,-2.35,-6.73
600010,包钢股份,2021-03-03T00:00:00+08:00,10.23,9.79,-2.35,-6.73,-4.64,-3.24,3.91,-3.23,6.11,-3.14,-2.7
600010,包钢股份,2021-05-10T00:00:00+08:00,10.12,-3.24,3.35,-7.03,-1.74,-0.59,0.0,-1.79,-4.85,3.18,-1.85
600010,包钢股份,2021-07-09T00:00:00+08:00,10.06,6.45,10.1,-4.13,7.66,-4.44,-1.4,1.42,10.23,10.13,3.07
600010,包钢股份,2021-07-13T00:00:00+08:00,10.1,-4.13,7.66,-4.44,-1.4,1.42,10.23,10.13,3.07,-3.72,-2.32
600010,包钢股份,2021-07-21T00:00:00+08:00,10.23,10.13,3.07,-3.72,-2.32,-3.95,9.88,6.74,-5.61,-7.06,10.0
600010,包钢股份,2021-07-22T00:00:00+08:00,10.13,3.07,-3.72,-2.32,-3.95,9.88,6.74,-5.61,-7.06,10.0,-1.09
600010,包钢股份,2021-08-04T00:00:00+08:00,10.0,-1.09,1.84,-1.81,-1.47,0.0,4.1,-0.36,-3.96,-1.12,-0.76
600010,包钢股份,2021-08-24T00:00:00+08:00,9.93,2.34,8.17,0.3,3.01,9.94,1.06,4.21,-7.32,-2.45,4.75
600010,包钢股份,2021-08-31T00:00:00+08:00,9.94,1.06,4.21,-7.32,-2.45,4.75,1.6,2.1,-3.6,1.6,-3.94
600010,包钢股份,2021-09-23T00:00:00+08:00,9.97,-5.33,-9.86,-0.31,-3.45,2.92,-2.84,-1.95,-4.97,1.39,-0.34
600006,东风汽车,2021-02-18T00:00:00+08:00,9.97,4.67,-2.3,-0.69,-1.12,-0.42,-1.27,1.72,-3.67,2.78,-2.71
600006,东风汽车,2021-04-19T00:00:00+08:00,10.03,-0.7,-3.39,-1.46,-2.08,0.91,-4.05,0.94,-1.55,0.79,2.5
600006,东风汽车,2021-06-02T00:00:00+08:00,10.01,-2.28,-1.42,-0.92,5.43,-2.51,4.64,-2.09,-3.77,-9.54,1.73
600006,东风汽车,2021-07-21T00:00:00+08:00,9.96,2.82,4.88,-6.13,6.89,5.2,0.75,-4.27,1.45,-6.26,2.46
600006,东风汽车,2021-08-12T00:00:00+08:00,9.97,-3.23,-3.77,-4.92,0.12,2.47,-2.64,2.12,0.35,-0.23,-4.38
600007,中国国贸,2021-04-30T00:00:00+08:00,10.02,6.81,1.07,5.18,9.98,9.99,10.03,8.64,-7.03,10.01,-3.46
600007,中国国贸,2021-05-11T00:00:00+08:00,9.98,9.99,10.03,8.64,-7.03,10.01,-3.46,-1.95,4.47,10.02,-8.13
600007,中国国贸,2021-05-12T00:00:00+08:00,9.99,10.03,8.64,-7.03,10.01,-3.46,-1.95,4.47,10.02,-8.13,-6.5
600007,中国国贸,2021-05-13T00:00:00+08:00,10.03,8.64,-7.03,10.01,-3.46,-1.95,4.47,10.02,-8.13,-6.5,-0.37
600007,中国国贸,2021-05-18T00:00:00+08:00,10.01,-3.46,-1.95,4.47,10.02,-8.13,-6.5,-0.37,-0.83,2.68,-2.48
600007,中国国贸,2021-05-24T00:00:00+08:00,10.02,-8.13,-6.5,-0.37,-0.83,2.68,-2.48,-4.39,-5.27,-5.56,1.3
600007,中国国贸,2021-06-16T00:00:00+08:00,10.02,-5.38,-0.98,3.15,-2.36,0.33,-4.64,2.58,-0.56,-0.56,1.47
600007,中国国贸,2021-08-27T00:00:00+08:00,9.99,2.6,6.25,9.99,4.24,-9.93,1.02,-1.06,-2.74,-1.77,-2.82
600007,中国国贸,2021-09-01T00:00:00+08:00,9.99,4.24,-9.93,1.02,-1.06,-2.74,-1.77,-2.82,0.23,-3.64,-2.7
600025,华能水电,2021-03-11T00:00:00+08:00,10.04,10.1,-1.76,-0.72,-1.81,1.47,1.45,4.11,-6.19,0.55,-1.28
600025,华能水电,2021-03-12T00:00:00+08:00,10.1,-1.76,-0.72,-1.81,1.47,1.45,4.11,-6.19,0.55,-1.28,1.48
600025,华能水电,2021-04-12T00:00:00+08:00,10.07,-2.21,-0.48,-2.43,-1.5,0.0,-0.51,-0.34,2.04,-5.0,-2.98
600025,华能水电,2021-09-08T00:00:00+08:00,10.0,-1.01,-2.77,0.6,0.6,-1.63,0.3,8.56,9.96,-1.89,-5.0
600025,华能水电,2021-09-22T00:00:00+08:00,9.96,-1.89,-5.0,-3.91,9.97,-0.89,10.05,-9.95,-5.07,-6.44,-2.78
600025,华能水电,2021-09-28T00:00:00+08:00,9.97,-0.89,10.05,-9.95,-5.07,-6.44,-2.78,-1.81,-1.84,4.22,0.9
600025,华能水电,2021-09-30T00:00:00+08:00,10.05,-9.95,-5.07,-6.44,-2.78,-1.81,-1.84,4.22,0.9,4.75,-1.56
600023,浙能电力,2021-09-08T00:00:00+08:00,10.08,4.7,-5.2,2.24,-4.63,0.77,-3.05,3.14,6.35,-0.24,-2.39
600032,浙江新能,2021-05-25T00:00:00+08:00,43.87,10.1,10.07,9.97,9.96,10.0,9.95,10.06,10.05,9.96,9.98
600032,浙江新能,2021-05-26T00:00:00+08:00,10.1,10.07,9.97,9.96,10.0,9.95,10.06,10.05,9.96,9.98,2.59
600032,浙江新能,2021-05-27T00:00:00+08:00,10.07,9.97,9.96,10.0,9.95,10.06,10.05,9.96,9.98,2.59,1.12
600032,浙江新能,2021-05-28T00:00:00+08:00,9.97,9.96,10.0,9.95,10.06,10.05,9.96,9.98,2.59,1.12,3.16
600032,浙江新能,2021-05-31T00:00:00+08:00,9.96,10.0,9.95,10.06,10.05,9.96,9.98,2.59,1.12,3.16,-9.98
600032,浙江新能,2021-06-01T00:00:00+08:00,10.0,9.95,10.06,10.05,9.96,9.98,2.59,1.12,3.16,-9.98,-8.47
600032,浙江新能,2021-06-02T00:00:00+08:00,9.95,10.06,10.05,9.96,9.98,2.59,1.12,3.16,-9.98,-8.47,6.4
600032,浙江新能,2021-06-03T00:00:00+08:00,10.06,10.05,9.96,9.98,2.59,1.12,3.16,-9.98,-8.47,6.4,6.34
600032,浙江新能,2021-06-04T00:00:00+08:00,10.05,9.96,9.98,2.59,1.12,3.16,-9.98,-8.47,6.4,6.34,-1.53
600032,浙江新能,2021-06-07T00:00:00+08:00,9.96,9.98,2.59,1.12,3.16,-9.98,-8.47,6.4,6.34,-1.53,10.02
600032,浙江新能,2021-06-08T00:00:00+08:00,9.98,2.59,1.12,3.16,-9.98,-8.47,6.4,6.34,-1.53,10.02,10.02
600032,浙江新能,2021-06-22T00:00:00+08:00,10.02,10.02,-9.94,-7.83,0.08,0.85,-6.89,-5.43,-6.09,-1.57,9.97
600032,浙江新能,2021-06-23T00:00:00+08:00,10.02,-9.94,-7.83,0.08,0.85,-6.89,-5.43,-6.09,-1.57,9.97,-3.17
600032,浙江新能,2021-07-06T00:00:00+08:00,9.97,-3.17,3.27,-0.94,-3.11,5.44,-2.79,-3.3,-1.8,-4.03,-0.19
600032,浙江新能,2021-07-30T00:00:00+08:00,9.99,-0.4,-1.6,0.71,1.52,-2.49,-1.02,-0.83,9.99,10.03,9.97
600032,浙江新能,2021-08-11T00:00:00+08:00,9.99,10.03,9.97,10.01,-4.69,-5.97,-9.83,0.35,1.23,-2.34,10.02
600032,浙江新能,2021-08-12T00:00:00+08:00,10.03,9.97,10.01,-4.69,-5.97,-9.83,0.35,1.23,-2.34,10.02,-2.5
600032,浙江新能,2021-08-13T00:00:00+08:00,9.97,10.01,-4.69,-5.97,-9.83,0.35,1.23,-2.34,10.02,-2.5,1.32
600032,浙江新能,2021-08-16T00:00:00+08:00,10.01,-4.69,-5.97,-9.83,0.35,1.23,-2.34,10.02,-2.5,1.32,6.44
600032,浙江新能,2021-08-25T00:00:00+08:00,10.02,-2.5,1.32,6.44,-3.98,-3.51,7.44,7.54,-5.3,1.13,0.9
600032,浙江新能,2021-09-17T00:00:00+08:00,9.98,10.04,10.0,10.01,-3.29,3.7,-10.02,0.87,-8.53,1.95,3.88
600032,浙江新能,2021-09-22T00:00:00+08:00,10.04,10.0,10.01,-3.29,3.7,-10.02,0.87,-8.53,1.95,3.88,-5.83
600032,浙江新能,2021-09-23T00:00:00+08:00,10.0,10.01,-3.29,3.7,-10.02,0.87,-8.53,1.95,3.88,-5.83,2.29
600032,浙江新能,2021-09-24T00:00:00+08:00,10.01,-3.29,3.7,-10.02,0.87,-8.53,1.95,3.88,-5.83,2.29,4.67
600021,上海电力,2021-09-06T00:00:00+08:00,10.03,5.09,10.02,2.15,-9.32,2.87,-3.76,3.13,-5.84,10.0,10.03
600021,上海电力,2021-09-08T00:00:00+08:00,10.02,2.15,-9.32,2.87,-3.76,3.13,-5.84,10.0,10.03,9.97,10.02
600021,上海电力,2021-09-17T00:00:00+08:00,10.0,10.03,9.97,10.02,-4.24,10.0,-9.99,2.4,-10.02,0.18,-0.54
600021,上海电力,2021-09-22T00:00:00+08:00,10.03,9.97,10.02,-4.24,10.0,-9.99,2.4,-10.02,0.18,-0.54,-10.01
600021,上海电力,2021-09-23T00:00:00+08:00,9.97,10.02,-4.24,10.0,-9.99,2.4,-10.02,0.18,-0.54,-10.01,-1.6
600021,上海电力,2021-09-24T00:00:00+08:00,10.02,-4.24,10.0,-9.99,2.4,-10.02,0.18,-0.54,-10.01,-1.6,-0.81
600021,上海电力,2021-09-28T00:00:00+08:00,10.0,-9.99,2.4,-10.02,0.18,-0.54,-10.01,-1.6,-0.81,2.16,-1.21
600021,上海电力,2021-10-20T00:00:00+08:00,9.97,-4.44,-6.1,2.16,-0.5,10.04,4.88,-2.81,0.27,-7.75,-0.68
600021,上海电力,2021-10-27T00:00:00+08:00,10.04,4.88,-2.81,0.27,-7.75,-0.68,1.97,-7.72,-3.87,0.54,-0.76
